,Subject,trialtype,trialnum,TBR,inpos,outpos,resp,dist_RT,task,folder
1091,87.0,S,13.0,jar,0.0,0,jar,7330.0,Rspan.names.long,E11names
1092,87.0,S,13.0,bar,1.0,1,bar,7523.0,Rspan.names.long,E11names
1093,87.0,S,13.0,car,2.0,2,car,7318.0,Rspan.names.long,E11names
1094,87.0,S,13.0,scar,3.0,3,scar,8352.0,Rspan.names.long,E11names
1095,87.0,S,13.0,star,4.0,4,star,8503.0,Rspan.names.long,E11names
1096,87.0,D,14.0,ant,0.0,0,ant,6442.0,Rspan.names.long,E11names
1097,87.0,D,14.0,air,1.0,1,air,6752.0,Rspan.names.long,E11names
1098,87.0,D,14.0,ink,2.0,2,ink,8393.0,Rspan.names.long,E11names
1099,87.0,D,14.0,cloud,3.0,3,seat,9976.0,Rspan.names.long,E11names
1100,87.0,D,14.0,seat,4.0,4,cloud,8732.0,Rspan.names.long,E11names
1101,87.0,D,14.0,breath,5.0,,,9374.0,Rspan.names.long,E11names
1102,87.0,S,15.0,deer,0.0,0,deer,7314.0,Rspan.names.long,E11names
1103,87.0,S,15.0,sphere,1.0,1,sphere,7540.0,Rspan.names.long,E11names
1104,87.0,S,15.0,ear,2.0,2,ear,8358.0,Rspan.names.long,E11names
1105,87.0,S,15.0,tear,3.0,3,tear,7806.0,Rspan.names.long,E11names
1106,87.0,D,16.0,toy,0.0,0,toy,6833.0,Rspan.names.long,E11names
1107,87.0,D,16.0,wreck,1.0,1,wreck,7663.0,Rspan.names.long,E11names
1108,87.0,D,16.0,frown,2.0,2,frown,8316.0,Rspan.names.long,E11names
1109,87.0,S,17.0,boot,0.0,0,boot,5624.0,Rspan.names.long,E11names
1110,87.0,S,17.0,suit,1.0,1,suit,6304.0,Rspan.names.long,E11names
1111,87.0,S,17.0,flute,2.0,2,flute,6571.0,Rspan.names.long,E11names
1112,87.0,S,17.0,loot,3.0,3,loot,8076.0,Rspan.names.long,E11names
1113,87.0,S,17.0,root,4.0,4,brute,10000.0,Rspan.names.long,E11names
1114,87.0,S,17.0,brute,5.0,,,9941.0,Rspan.names.long,E11names
1115,87.0,D,18.0,spice,0.0,0,spice,6144.0,Rspan.names.long,E11names
1116,87.0,D,18.0,heat,1.0,1,heat,8314.0,Rspan.names.long,E11names
1117,87.0,D,18.0,shape,2.0,2,pear,8667.0,Rspan.names.long,E11names
1118,87.0,D,18.0,pear,3.0,3,shape,10366.0,Rspan.names.long,E11names
1119,87.0,D,18.0,guest,4.0,4,guest,9469.0,Rspan.names.long,E11names
1120,87.0,D,19.0,chest,0.0,0,chest,5749.0,Rspan.names.long,E11names
1121,87.0,D,19.0,lane,1.0,1,lane,6447.0,Rspan.names.long,E11names
1122,87.0,D,19.0,hair,2.0,2,hair,8637.0,Rspan.names.long,E11names
1123,87.0,D,19.0,crown,3.0,3,crown,8768.0,Rspan.names.long,E11names
1124,87.0,S,20.0,mail,0.0,0,mail,6239.0,Rspan.names.long,E11names
1125,87.0,S,20.0,sail,1.0,1,sail,9589.0,Rspan.names.long,E11names
1126,87.0,S,20.0,trail,2.0,2,trail,10363.0,Rspan.names.long,E11names
1127,87.0,S,20.0,wail,3.0,3,wail,8728.0,Rspan.names.long,E11names
1128,87.0,S,20.0,tail,4.0,4,tail,8041.0,Rspan.names.long,E11names
1129,87.0,S,20.0,jail,5.0,5,jail,8901.0,Rspan.names.long,E11names
1130,87.0,S,21.0,cream,0.0,0,cream,6099.0,Rspan.names.long,E11names
1131,87.0,S,21.0,team,1.0,1,team,6263.0,Rspan.names.long,E11names
1132,87.0,S,21.0,steam,2.0,2,steam,7789.0,Rspan.names.long,E11names
1133,87.0,D,22.0,beard,0.0,0,beard,8187.0,Rspan.names.long,E11names
1134,87.0,D,22.0,hill,1.0,1,hill,8264.0,Rspan.names.long,E11names
1135,87.0,D,22.0,dirt,2.0,2,dirt,8332.0,Rspan.names.long,E11names
1136,87.0,D,22.0,card,3.0,3,card,8878.0,Rspan.names.long,E11names
1137,87.0,D,22.0,line,4.0,4,line,8440.0,Rspan.names.long,E11names
1138,87.0,D,23.0,shell,0.0,0,shell,6074.0,Rspan.names.long,E11names
1139,87.0,D,23.0,tree,1.0,1,tree,7879.0,Rspan.names.long,E11names
1140,87.0,D,23.0,bowl,2.0,2,bowl,7699.0,Rspan.names.long,E11names
1141,87.0,D,23.0,broom,3.0,3,broom,8934.0,Rspan.names.long,E11names
1142,87.0,D,23.0,test,4.0,4,test,8254.0,Rspan.names.long,E11names
1143,87.0,D,23.0,ground,5.0,5,ground,7736.0,Rspan.names.long,E11names
1144,87.0,S,24.0,pie,0.0,0,pie,6017.0,Rspan.names.long,E11names
1145,87.0,S,24.0,fly,1.0,1,fly,7808.0,Rspan.names.long,E11names
1146,87.0,S,24.0,tie,2.0,2,tie,7391.0,Rspan.names.long,E11names
1147,87.0,S,24.0,sky,3.0,3,sky,6965.0,Rspan.names.long,E11names
1148,87.0,S,24.0,eye,4.0,4,eye,8223.0,Rspan.names.long,E11names
1149,87.0,S,25.0,band,0.0,0,band,5708.0,Rspan.names.long,E11names
1150,87.0,S,25.0,land,1.0,1,land,6224.0,Rspan.names.long,E11names
1151,87.0,S,25.0,stand,2.0,2,sand,8192.0,Rspan.names.long,E11names
1152,87.0,S,25.0,hand,3.0,3,hand,8342.0,Rspan.names.long,E11names
1153,87.0,D,26.0,deck,0.0,0,deck,7611.0,Rspan.names.long,E11names
1154,87.0,D,26.0,slice,1.0,1,slice,7561.0,Rspan.names.long,E11names
1155,87.0,D,26.0,rat,2.0,2,rat,8833.0,Rspan.names.long,E11names
1156,87.0,D,27.0,mare,0.0,0,mare,5957.0,Rspan.names.long,E11names
1157,87.0,D,27.0,bell,1.0,1,bell,8312.0,Rspan.names.long,E11names
1158,87.0,D,27.0,brain,2.0,2,brain,7922.0,Rspan.names.long,E11names
1159,87.0,D,27.0,beef,3.0,3,beef,8963.0,Rspan.names.long,E11names
1160,89.0,P,0.0,bath,0.0,0,bath,8044.0,Rspan.names.long,E11names
1161,89.0,P,0.0,dawn,1.0,1,dawn,7337.0,Rspan.names.long,E11names
1162,89.0,P,1.0,farm,0.0,0,farm,8086.0,Rspan.names.long,E11names
1163,89.0,P,1.0,arm,1.0,1,arm,7968.0,Rspan.names.long,E11names
1164,89.0,P,2.0,earth,0.0,0,earth,7566.0,Rspan.names.long,E11names
1165,89.0,P,2.0,peach,1.0,1,peach,7702.0,Rspan.names.long,E11names
1166,89.0,P,3.0,hood,0.0,0,hood,7888.0,Rspan.names.long,E11names
1167,89.0,P,3.0,wood,1.0,1,wood,7179.0,Rspan.names.long,E11names
1168,89.0,D,4.0,rice,0.0,0,rice,7063.0,Rspan.names.long,E11names
1169,89.0,D,4.0,cat,1.0,1,cat,7019.0,Rspan.names.long,E11names
1170,89.0,D,4.0,trash,2.0,2,trash,7339.0,Rspan.names.long,E11names
1171,89.0,D,5.0,coin,0.0,0,coin,7447.0,Rspan.names.long,E11names
1172,89.0,D,5.0,film,1.0,1,rice,7620.0,Rspan.names.long,E11names
1173,89.0,D,5.0,leaf,2.0,2,,9634.0,Rspan.names.long,E11names
1174,89.0,D,5.0,train,3.0,3,,8110.0,Rspan.names.long,E11names
1175,89.0,D,5.0,map,4.0,4,,8408.0,Rspan.names.long,E11names
1176,89.0,D,5.0,art,5.0,5,,7869.0,Rspan.names.long,E11names
1177,89.0,D,6.0,path,0.0,0,path,7102.0,Rspan.names.long,E11names
1178,89.0,D,6.0,nest,1.0,1,,7529.0,Rspan.names.long,E11names
1179,89.0,D,6.0,square,2.0,2,,8571.0,Rspan.names.long,E11names
1180,89.0,D,6.0,wood,3.0,3,wood,8058.0,Rspan.names.long,E11names
1181,89.0,D,6.0,beach,4.0,4,,7070.0,Rspan.names.long,E11names
1182,89.0,S,7.0,king,0.0,0,kind,6609.0,Rspan.names.long,E11names
1183,89.0,S,7.0,ring,1.0,1,ring,6592.0,Rspan.names.long,E11names
1184,89.0,S,7.0,spring,2.0,2,spring,8024.0,Rspan.names.long,E11names
1185,89.0,S,7.0,string,3.0,3,string,8110.0,Rspan.names.long,E11names
1186,89.0,S,7.0,wing,4.0,4,wing,8056.0,Rspan.names.long,E11names
1187,89.0,D,8.0,neck,0.0,0,neck,7329.0,Rspan.names.long,E11names
1188,89.0,D,8.0,town,1.0,1,town,6723.0,Rspan.names.long,E11names
1189,89.0,D,8.0,hat,2.0,2,,7918.0,Rspan.names.long,E11names
1190,89.0,D,8.0,street,3.0,3,,8503.0,Rspan.names.long,E11names
1191,89.0,S,9.0,bone,0.0,0,,6982.0,Rspan.names.long,E11names
1192,89.0,S,9.0,phone,1.0,1,bone,6750.0,Rspan.names.long,E11names
1193,89.0,S,9.0,stone,2.0,2,stone,6808.0,Rspan.names.long,E11names
1194,89.0,S,10.0,doll,0.0,0,ball,9733.0,Rspan.names.long,E11names
1195,89.0,S,10.0,ball,1.0,1,hall,7068.0,Rspan.names.long,E11names
1196,89.0,S,10.0,shawl,2.0,2,,7321.0,Rspan.names.long,E11names
1197,89.0,S,10.0,hall,3.0,3,brawl,8699.0,Rspan.names.long,E11names
1198,89.0,S,10.0,brawl,4.0,,,7605.0,Rspan.names.long,E11names
1199,89.0,S,10.0,wall,5.0,,,8123.0,Rspan.names.long,E11names
1200,89.0,S,11.0,bread,0.0,0,head,6600.0,Rspan.names.long,E11names
1201,89.0,S,11.0,head,1.0,1,thread,6648.0,Rspan.names.long,E11names
1202,89.0,S,11.0,thread,2.0,2,,6830.0,Rspan.names.long,E11names
1203,89.0,S,11.0,bed,3.0,3,bed,7805.0,Rspan.names.long,E11names
1204,89.0,S,12.0,boot,0.0,0,boot,6949.0,Rspan.names.long,E11names
1205,89.0,S,12.0,suit,1.0,1,suit,7078.0,Rspan.names.long,E11names
1206,89.0,S,12.0,flute,2.0,2,lute,7140.0,Rspan.names.long,E11names
1207,89.0,S,12.0,loot,3.0,3,,8092.0,Rspan.names.long,E11names
1208,89.0,S,12.0,root,4.0,,,7711.0,Rspan.names.long,E11names
1209,89.0,S,12.0,brute,5.0,,,8689.0,Rspan.names.long,E11names
1210,89.0,D,13.0,toy,0.0,0,toy,8744.0,Rspan.names.long,E11names
1211,89.0,D,13.0,wreck,1.0,1,wreck,7112.0,Rspan.names.long,E11names
1212,89.0,D,13.0,frown,2.0,2,frown,8707.0,Rspan.names.long,E11names
1213,89.0,S,14.0,blouse,0.0,0,blouse,8507.0,Rspan.names.long,E11names
1214,89.0,S,14.0,house,1.0,1,house,7101.0,Rspan.names.long,E11names
1215,89.0,S,14.0,mouse,2.0,2,mouse,6944.0,Rspan.names.long,E11names
1216,89.0,D,15.0,ant,0.0,0,ant,7877.0,Rspan.names.long,E11names
1217,89.0,D,15.0,air,1.0,1,air,8016.0,Rspan.names.long,E11names
1218,89.0,D,15.0,ink,2.0,2,ink,8054.0,Rspan.names.long,E11names
1219,89.0,D,15.0,cloud,3.0,3,,8738.0,Rspan.names.long,E11names
1220,89.0,D,15.0,seat,4.0,4,,7890.0,Rspan.names.long,E11names
1221,89.0,D,15.0,breath,5.0,5,breath,7021.0,Rspan.names.long,E11names
1222,89.0,S,16.0,jar,0.0,0,car,8167.0,Rspan.names.long,E11names
1223,89.0,S,16.0,bar,1.0,1,jar,7335.0,Rspan.names.long,E11names
1224,89.0,S,16.0,car,2.0,2,,8264.0,Rspan.names.long,E11names
1225,89.0,S,16.0,scar,3.0,3,,7580.0,Rspan.names.long,E11names
1226,89.0,S,16.0,star,4.0,4,star,8364.0,Rspan.names.long,E11names
1227,89.0,D,17.0,chest,0.0,0,,6627.0,Rspan.names.long,E11names
1228,89.0,D,17.0,lane,1.0,1,,7362.0,Rspan.names.long,E11names
1229,89.0,D,17.0,hair,2.0,2,hair,7042.0,Rspan.names.long,E11names
1230,89.0,D,17.0,crown,3.0,3,crown,8882.0,Rspan.names.long,E11names
1231,89.0,S,18.0,deer,0.0,0,,7329.0,Rspan.names.long,E11names
1232,89.0,S,18.0,sphere,1.0,1,ear,7211.0,Rspan.names.long,E11names
1233,89.0,S,18.0,ear,2.0,2,fear,10250.0,Rspan.names.long,E11names
1234,89.0,S,18.0,tear,3.0,3,tear,9085.0,Rspan.names.long,E11names
1235,89.0,D,19.0,spice,0.0,0,heat,7827.0,Rspan.names.long,E11names
1236,89.0,D,19.0,heat,1.0,1,spice,7392.0,Rspan.names.long,E11names
1237,89.0,D,19.0,shape,2.0,2,,8295.0,Rspan.names.long,E11names
1238,89.0,D,19.0,pear,3.0,3,,9602.0,Rspan.names.long,E11names
1239,89.0,D,19.0,guest,4.0,4,guest,7823.0,Rspan.names.long,E11names
1240,89.0,D,20.0,deck,0.0,0,deck,7088.0,Rspan.names.long,E11names
1241,89.0,D,20.0,slice,1.0,1,,7956.0,Rspan.names.long,E11names
1242,89.0,D,20.0,rat,2.0,2,rat,8204.0,Rspan.names.long,E11names
1243,89.0,S,21.0,pie,0.0,0,fly,7033.0,Rspan.names.long,E11names
1244,89.0,S,21.0,fly,1.0,1,tie,6807.0,Rspan.names.long,E11names
1245,89.0,S,21.0,tie,2.0,2,sky,8664.0,Rspan.names.long,E11names
1246,89.0,S,21.0,sky,3.0,3,eye,8601.0,Rspan.names.long,E11names
1247,89.0,S,21.0,eye,4.0,,,7206.0,Rspan.names.long,E11names
1248,89.0,D,22.0,beard,0.0,0,beard,7561.0,Rspan.names.long,E11names
1249,89.0,D,22.0,hill,1.0,1,hill,8106.0,Rspan.names.long,E11names
1250,89.0,D,22.0,dirt,2.0,2,dirt,7900.0,Rspan.names.long,E11names
1251,89.0,D,22.0,card,3.0,3,,8839.0,Rspan.names.long,E11names
1252,89.0,D,22.0,line,4.0,4,line,8922.0,Rspan.names.long,E11names
1253,89.0,D,23.0,shell,0.0,0,,7146.0,Rspan.names.long,E11names
1254,89.0,D,23.0,tree,1.0,1,,6748.0,Rspan.names.long,E11names
1255,89.0,D,23.0,bowl,2.0,2,broom,6813.0,Rspan.names.long,E11names
1256,89.0,D,23.0,broom,3.0,3,test,7981.0,Rspan.names.long,E11names
1257,89.0,D,23.0,test,4.0,,,8924.0,Rspan.names.long,E11names
1258,89.0,D,23.0,ground,5.0,,,8973.0,Rspan.names.long,E11names
1259,89.0,D,24.0,mare,0.0,0,,7757.0,Rspan.names.long,E11names
1260,89.0,D,24.0,bell,1.0,1,bell,6886.0,Rspan.names.long,E11names
1261,89.0,D,24.0,brain,2.0,2,brain,9130.0,Rspan.names.long,E11names
1262,89.0,D,24.0,beef,3.0,3,beef,7298.0,Rspan.names.long,E11names
1263,89.0,S,25.0,band,0.0,0,band,6149.0,Rspan.names.long,E11names
1264,89.0,S,25.0,land,1.0,1,land,7143.0,Rspan.names.long,E11names
1265,89.0,S,25.0,stand,2.0,2,stand,7616.0,Rspan.names.long,E11names
1266,89.0,S,25.0,hand,3.0,3,hand,9039.0,Rspan.names.long,E11names
1267,89.0,S,26.0,mail,0.0,0,,6654.0,Rspan.names.long,E11names
1268,89.0,S,26.0,sail,1.0,1,,7219.0,Rspan.names.long,E11names
1269,89.0,S,26.0,trail,2.0,2,wail,7129.0,Rspan.names.long,E11names
1270,89.0,S,26.0,wail,3.0,3,tail,7883.0,Rspan.names.long,E11names
1271,89.0,S,26.0,tail,4.0,4,jail,9063.0,Rspan.names.long,E11names
1272,89.0,S,26.0,jail,5.0,,,8354.0,Rspan.names.long,E11names
1273,89.0,S,27.0,cream,0.0,0,cream,6632.0,Rspan.names.long,E11names
1274,89.0,S,27.0,team,1.0,1,team,6767.0,Rspan.names.long,E11names
1275,89.0,S,27.0,steam,2.0,2,steam,7343.0,Rspan.names.long,E11names
1276,90.0,P,0.0,bath,0.0,0,bath,10048.0,Rspan.names.long,E11names
1277,90.0,P,0.0,dawn,1.0,1,dawn,14339.0,Rspan.names.long,E11names
1278,90.0,P,1.0,hood,0.0,0,hood,14255.0,Rspan.names.long,E11names
1279,90.0,P,1.0,wood,1.0,1,wood,7502.0,Rspan.names.long,E11names
1280,90.0,P,2.0,farm,0.0,0,farm,7729.0,Rspan.names.long,E11names
1281,90.0,P,2.0,arm,1.0,1,arm,8027.0,Rspan.names.long,E11names
1282,90.0,P,3.0,earth,0.0,0,earth,7662.0,Rspan.names.long,E11names
1283,90.0,P,3.0,peach,1.0,1,peach,8586.0,Rspan.names.long,E11names
1284,90.0,D,4.0,rice,0.0,0,rice,7584.0,Rspan.names.long,E11names
1285,90.0,D,4.0,cat,1.0,1,cat,6896.0,Rspan.names.long,E11names
1286,90.0,D,4.0,trash,2.0,2,trash,7203.0,Rspan.names.long,E11names
1287,90.0,D,5.0,coin,0.0,0,coin,8549.0,Rspan.names.long,E11names
1288,90.0,D,5.0,film,1.0,1,film,7621.0,Rspan.names.long,E11names
1289,90.0,D,5.0,leaf,2.0,2,,9411.0,Rspan.names.long,E11names
1290,90.0,D,5.0,train,3.0,3,,8568.0,Rspan.names.long,E11names
1291,90.0,D,5.0,map,4.0,4,art,8311.0,Rspan.names.long,E11names
1292,90.0,D,5.0,art,5.0,,,7280.0,Rspan.names.long,E11names
1293,90.0,S,6.0,doll,0.0,0,doll,7068.0,Rspan.names.long,E11names
1294,90.0,S,6.0,ball,1.0,1,ball,8056.0,Rspan.names.long,E11names
1295,90.0,S,6.0,shawl,2.0,2,shawl,7076.0,Rspan.names.long,E11names
1296,90.0,S,6.0,hall,3.0,3,hall,8544.0,Rspan.names.long,E11names
1297,90.0,S,6.0,brawl,4.0,4,brawl,6961.0,Rspan.names.long,E11names
1298,90.0,S,6.0,wall,5.0,5,,8482.0,Rspan.names.long,E11names
1299,90.0,D,7.0,path,0.0,0,path,6529.0,Rspan.names.long,E11names
1300,90.0,D,7.0,nest,1.0,1,nest,7379.0,Rspan.names.long,E11names
1301,90.0,D,7.0,square,2.0,2,square,8411.0,Rspan.names.long,E11names
1302,90.0,D,7.0,wood,3.0,3,beach,8481.0,Rspan.names.long,E11names
1303,90.0,D,7.0,beach,4.0,,,7204.0,Rspan.names.long,E11names
1304,90.0,S,8.0,cream,0.0,0,cream,6717.0,Rspan.names.long,E11names
1305,90.0,S,8.0,team,1.0,1,team,7448.0,Rspan.names.long,E11names
1306,90.0,S,8.0,steam,2.0,2,steam,9725.0,Rspan.names.long,E11names
1307,90.0,S,9.0,bread,0.0,0,bread,6664.0,Rspan.names.long,E11names
1308,90.0,S,9.0,head,1.0,1,head,6998.0,Rspan.names.long,E11names
1309,90.0,S,9.0,thread,2.0,2,thread,6949.0,Rspan.names.long,E11names
1310,90.0,S,9.0,bed,3.0,3,bed,7447.0,Rspan.names.long,E11names
1311,90.0,D,10.0,neck,0.0,0,neck,6666.0,Rspan.names.long,E11names
1312,90.0,D,10.0,town,1.0,1,town,7239.0,Rspan.names.long,E11names
1313,90.0,D,10.0,hat,2.0,2,hat,7580.0,Rspan.names.long,E11names
1314,90.0,D,10.0,street,3.0,3,street,7556.0,Rspan.names.long,E11names
1315,90.0,S,11.0,king,0.0,0,king,7321.0,Rspan.names.long,E11names
1316,90.0,S,11.0,ring,1.0,1,ring,6891.0,Rspan.names.long,E11names
1317,90.0,S,11.0,spring,2.0,2,spring,6703.0,Rspan.names.long,E11names
1318,90.0,S,11.0,string,3.0,3,string,7034.0,Rspan.names.long,E11names
1319,90.0,S,11.0,wing,4.0,4,wing,9856.0,Rspan.names.long,E11names
1320,90.0,D,12.0,toy,0.0,0,toy,8034.0,Rspan.names.long,E11names
1321,90.0,D,12.0,wreck,1.0,1,wreck,6791.0,Rspan.names.long,E11names
1322,90.0,D,12.0,frown,2.0,2,frown,6751.0,Rspan.names.long,E11names
1323,90.0,D,13.0,chest,0.0,0,chest,6622.0,Rspan.names.long,E11names
1324,90.0,D,13.0,lane,1.0,1,lane,6229.0,Rspan.names.long,E11names
1325,90.0,D,13.0,hair,2.0,2,hair,7684.0,Rspan.names.long,E11names
1326,90.0,D,13.0,crown,3.0,3,crown,8135.0,Rspan.names.long,E11names
1327,90.0,S,14.0,boot,0.0,0,boot,6619.0,Rspan.names.long,E11names
1328,90.0,S,14.0,suit,1.0,1,suit,6610.0,Rspan.names.long,E11names
1329,90.0,S,14.0,flute,2.0,2,flute,7185.0,Rspan.names.long,E11names
1330,90.0,S,14.0,loot,3.0,3,loot,7489.0,Rspan.names.long,E11names
1331,90.0,S,14.0,root,4.0,4,root,7596.0,Rspan.names.long,E11names
1332,90.0,S,14.0,brute,5.0,5,,8555.0,Rspan.names.long,E11names
1333,90.0,D,15.0,ant,0.0,0,ant,7510.0,Rspan.names.long,E11names
1334,90.0,D,15.0,air,1.0,1,air,6561.0,Rspan.names.long,E11names
1335,90.0,D,15.0,ink,2.0,2,ink,8154.0,Rspan.names.long,E11names
1336,90.0,D,15.0,cloud,3.0,3,cloud,8602.0,Rspan.names.long,E11names
1337,90.0,D,15.0,seat,4.0,4,seat,8528.0,Rspan.names.long,E11names
1338,90.0,D,15.0,breath,5.0,5,breath,7984.0,Rspan.names.long,E11names
1339,90.0,D,16.0,spice,0.0,0,spice,6485.0,Rspan.names.long,E11names
1340,90.0,D,16.0,heat,1.0,1,heat,6529.0,Rspan.names.long,E11names
1341,90.0,D,16.0,shape,2.0,2,shape,8564.0,Rspan.names.long,E11names
1342,90.0,D,16.0,pear,3.0,3,pear,8019.0,Rspan.names.long,E11names
1343,90.0,D,16.0,guest,4.0,4,,8953.0,Rspan.names.long,E11names
1344,90.0,S,17.0,deer,0.0,0,deer,6612.0,Rspan.names.long,E11names
1345,90.0,S,17.0,sphere,1.0,1,sphere,6276.0,Rspan.names.long,E11names
1346,90.0,S,17.0,ear,2.0,2,ear,7321.0,Rspan.names.long,E11names
1347,90.0,S,17.0,tear,3.0,3,tear,7747.0,Rspan.names.long,E11names
1348,90.0,S,18.0,blouse,0.0,0,blouse,6669.0,Rspan.names.long,E11names
1349,90.0,S,18.0,house,1.0,1,house,6578.0,Rspan.names.long,E11names
1350,90.0,S,18.0,mouse,2.0,2,mouse,7211.0,Rspan.names.long,E11names
1351,90.0,S,19.0,jar,0.0,0,jar,6630.0,Rspan.names.long,E11names
1352,90.0,S,19.0,bar,1.0,1,bar,6452.0,Rspan.names.long,E11names
1353,90.0,S,19.0,car,2.0,2,car,7266.0,Rspan.names.long,E11names
1354,90.0,S,19.0,scar,3.0,3,scar,7951.0,Rspan.names.long,E11names
1355,90.0,S,19.0,star,4.0,4,star,8903.0,Rspan.names.long,E11names
1356,90.0,D,20.0,beard,0.0,0,beard,6379.0,Rspan.names.long,E11names
1357,90.0,D,20.0,hill,1.0,1,hill,7572.0,Rspan.names.long,E11names
1358,90.0,D,20.0,dirt,2.0,2,dirt,8252.0,Rspan.names.long,E11names
1359,90.0,D,20.0,card,3.0,3,card,7952.0,Rspan.names.long,E11names
1360,90.0,D,20.0,line,4.0,4,line,8040.0,Rspan.names.long,E11names
1361,90.0,S,21.0,pie,0.0,0,fly,6354.0,Rspan.names.long,E11names
1362,90.0,S,21.0,fly,1.0,1,pie,5484.0,Rspan.names.long,E11names
1363,90.0,S,21.0,tie,2.0,2,tie,5633.0,Rspan.names.long,E11names
1364,90.0,S,21.0,sky,3.0,3,sky,8040.0,Rspan.names.long,E11names
1365,90.0,S,21.0,eye,4.0,4,eye,6901.0,Rspan.names.long,E11names
1366,90.0,D,22.0,deck,0.0,0,deck,5653.0,Rspan.names.long,E11names
1367,90.0,D,22.0,slice,1.0,1,slice,7011.0,Rspan.names.long,E11names
1368,90.0,D,22.0,rat,2.0,2,rat,8922.0,Rspan.names.long,E11names
1369,90.0,S,23.0,bone,0.0,0,bone,6397.0,Rspan.names.long,E11names
1370,90.0,S,23.0,phone,1.0,1,phone,5989.0,Rspan.names.long,E11names
1371,90.0,S,23.0,stone,2.0,2,stone,9094.0,Rspan.names.long,E11names
1372,90.0,D,24.0,shell,0.0,0,shell,6204.0,Rspan.names.long,E11names
1373,90.0,D,24.0,tree,1.0,1,tree,6332.0,Rspan.names.long,E11names
1374,90.0,D,24.0,bowl,2.0,2,bowl,7639.0,Rspan.names.long,E11names
1375,90.0,D,24.0,broom,3.0,3,broom,8764.0,Rspan.names.long,E11names
1376,90.0,D,24.0,test,4.0,4,test,8859.0,Rspan.names.long,E11names
1377,90.0,D,24.0,ground,5.0,5,ground,8422.0,Rspan.names.long,E11names
1378,90.0,D,25.0,mare,0.0,0,mare,6442.0,Rspan.names.long,E11names
1379,90.0,D,25.0,bell,1.0,1,bell,5992.0,Rspan.names.long,E11names
1380,90.0,D,25.0,brain,2.0,2,brain,5568.0,Rspan.names.long,E11names
1381,90.0,D,25.0,beef,3.0,3,beef,6266.0,Rspan.names.long,E11names
1382,90.0,S,26.0,mail,0.0,0,mail,5273.0,Rspan.names.long,E11names
1383,90.0,S,26.0,sail,1.0,1,sail,6175.0,Rspan.names.long,E11names
1384,90.0,S,26.0,trail,2.0,2,trail,7544.0,Rspan.names.long,E11names
1385,90.0,S,26.0,wail,3.0,3,wail,7201.0,Rspan.names.long,E11names
1386,90.0,S,26.0,tail,4.0,4,,6536.0,Rspan.names.long,E11names
1387,90.0,S,26.0,jail,5.0,5,,5898.0,Rspan.names.long,E11names
1388,90.0,S,27.0,band,0.0,0,band,5830.0,Rspan.names.long,E11names
1389,90.0,S,27.0,land,1.0,1,land,6262.0,Rspan.names.long,E11names
1390,90.0,S,27.0,stand,2.0,2,stand,9340.0,Rspan.names.long,E11names
1391,90.0,S,27.0,hand,3.0,3,hand,10147.0,Rspan.names.long,E11names
1392,91.0,P,0.0,hood,0.0,0,hood,9550.0,Rspan.names.long,E11names
1393,91.0,P,0.0,wood,1.0,1,wood,7629.0,Rspan.names.long,E11names
1394,91.0,P,1.0,earth,0.0,0,earth,6844.0,Rspan.names.long,E11names
1395,91.0,P,1.0,peach,1.0,1,peach,6626.0,Rspan.names.long,E11names
1396,91.0,P,2.0,bath,0.0,0,bath,6702.0,Rspan.names.long,E11names
1397,91.0,P,2.0,dawn,1.0,1,dawn,6208.0,Rspan.names.long,E11names
1398,91.0,P,3.0,farm,0.0,0,farm,6538.0,Rspan.names.long,E11names
1399,91.0,P,3.0,arm,1.0,1,arm,6317.0,Rspan.names.long,E11names
1400,91.0,D,4.0,path,0.0,0,path,6788.0,Rspan.names.long,E11names
1401,91.0,D,4.0,nest,1.0,1,nest,6252.0,Rspan.names.long,E11names
1402,91.0,D,4.0,square,2.0,2,square,7169.0,Rspan.names.long,E11names
1403,91.0,D,4.0,wood,3.0,3,wood,6842.0,Rspan.names.long,E11names
1404,91.0,D,4.0,beach,4.0,4,,6951.0,Rspan.names.long,E11names
1405,91.0,D,5.0,coin,0.0,0,coin,6990.0,Rspan.names.long,E11names
1406,91.0,D,5.0,film,1.0,1,film,6631.0,Rspan.names.long,E11names
1407,91.0,D,5.0,leaf,2.0,2,leaf,6413.0,Rspan.names.long,E11names
1408,91.0,D,5.0,train,3.0,3,train,6516.0,Rspan.names.long,E11names
1409,91.0,D,5.0,map,4.0,4,map,6576.0,Rspan.names.long,E11names
1410,91.0,D,5.0,art,5.0,5,art,6432.0,Rspan.names.long,E11names
1411,91.0,S,6.0,bread,0.0,0,bread,6843.0,Rspan.names.long,E11names
1412,91.0,S,6.0,head,1.0,1,head,6330.0,Rspan.names.long,E11names
1413,91.0,S,6.0,thread,2.0,2,thread,6525.0,Rspan.names.long,E11names
1414,91.0,S,6.0,bed,3.0,3,bed,6559.0,Rspan.names.long,E11names
1415,91.0,S,7.0,doll,0.0,0,doll,7207.0,Rspan.names.long,E11names
1416,91.0,S,7.0,ball,1.0,1,ball,6317.0,Rspan.names.long,E11names
1417,91.0,S,7.0,shawl,2.0,2,hall,6609.0,Rspan.names.long,E11names
1418,91.0,S,7.0,hall,3.0,3,shawl,6487.0,Rspan.names.long,E11names
