"","Subject","task","folder","trialtype","triallen","ACC.ser","ACC.item","ACC.possible","ACC.blank","ACC.seqerr","ACC.transdist","ACC.transerr","ACC.pli","ACC.order"
"319","18","R.pool10","E9poolb","S",5,0.466666666666667,0.733333333333333,1,0.266666666666667,0.266666666666667,NA,NA,0,0.636363636363636
"320","18","R.pool10","E9poolb","S",6,0.277777777777778,0.611111111111111,1,0.222222222222222,0.333333333333333,NA,NA,0,0.454545454545455
"321","19","Ospan.reg","E4","D",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"322","19","Ospan.reg","E4","D",4,0.5,0.5,1,0.5,0,NA,NA,0,1
"323","19","Ospan.reg","E4","D",5,0.266666666666667,0.466666666666667,1,0.533333333333333,0.2,NA,NA,0,0.571428571428571
"324","19","Ospan.reg","E4","D",6,0,0.222222222222222,1,0.666666666666667,0.222222222222222,NA,NA,0,0
"325","19","Ospan.reg","E4","S",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"326","19","Ospan.reg","E4","S",4,0.416666666666667,0.416666666666667,1,0.583333333333333,0,NA,NA,0,1
"327","19","Ospan.reg","E4","S",5,0.133333333333333,0.333333333333333,1,0.666666666666667,0.2,NA,NA,0,0.4
"328","19","Ospan.reg","E4","S",6,0.0555555555555556,0.333333333333333,1,0.666666666666667,0.277777777777778,NA,NA,0,0.166666666666667
"329","19","Rspan.short","E2","D",3,0.666666666666667,0.777777777777778,1,0.222222222222222,0.111111111111111,NA,NA,0,0.857142857142857
"330","19","Rspan.short","E2","D",4,0.416666666666667,0.666666666666667,1,0.333333333333333,0.25,NA,NA,0,0.625
"331","19","Rspan.short","E2","D",5,0.266666666666667,0.466666666666667,1,0.533333333333333,0.2,NA,NA,0,0.571428571428571
"332","19","Rspan.short","E2","D",6,0.277777777777778,0.5,1,0.444444444444444,0.222222222222222,NA,NA,0.0555555555555556,0.555555555555556
"333","19","Rspan.short","E2","S",3,0.777777777777778,1,1,0,0.222222222222222,0,0.111111111111111,0,0.777777777777778
"334","19","Rspan.short","E2","S",4,0.5,0.583333333333333,1,0.416666666666667,0.0833333333333333,NA,NA,0,0.857142857142857
"335","19","Rspan.short","E2","S",5,0.466666666666667,0.666666666666667,1,0.333333333333333,0.2,NA,NA,0,0.7
"336","19","Rspan.short","E2","S",6,0.277777777777778,0.611111111111111,1,0.388888888888889,0.333333333333333,NA,NA,0,0.454545454545455
"337","19","R.pool30","E9poolb","D",3,0.555555555555556,0.555555555555556,1,0.444444444444444,0,NA,NA,0,1
"338","19","R.pool30","E9poolb","D",4,0.833333333333333,0.833333333333333,1,0.0833333333333333,0,NA,NA,0.0833333333333333,1
"339","19","R.pool30","E9poolb","D",5,0.533333333333333,0.666666666666667,1,0.266666666666667,0.133333333333333,NA,NA,0,0.8
"340","19","R.pool30","E9poolb","D",6,0.388888888888889,0.444444444444444,1,0.555555555555556,0.0555555555555556,NA,NA,0,0.875
"341","19","R.pool30","E9poolb","S",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"342","19","R.pool30","E9poolb","S",4,0.75,0.75,1,0.25,0,NA,NA,0,1
"343","19","R.pool30","E9poolb","S",5,0.533333333333333,0.666666666666667,1,0.266666666666667,0.133333333333333,NA,NA,0,0.8
"344","19","R.pool30","E9poolb","S",6,0.777777777777778,0.888888888888889,1,0.111111111111111,0.111111111111111,NA,NA,0,0.875
"345","20","Ospan.reg","E4","D",3,0.888888888888889,0.888888888888889,1,0,0,NA,NA,0.111111111111111,1
"346","20","Ospan.reg","E4","D",4,0.583333333333333,0.75,1,0.25,0.166666666666667,NA,NA,0,0.777777777777778
"347","20","Ospan.reg","E4","D",5,0.133333333333333,0.4,1,0.6,0.266666666666667,NA,NA,0,0.333333333333333
"348","20","Ospan.reg","E4","D",6,0.333333333333333,0.444444444444444,1,0.555555555555556,0.111111111111111,NA,NA,0,0.75
"349","20","Ospan.reg","E4","S",3,0.777777777777778,0.777777777777778,1,0,0,NA,NA,0,1
"350","20","Ospan.reg","E4","S",4,0.416666666666667,0.583333333333333,1,0.25,0.166666666666667,NA,NA,0,0.714285714285714
"351","20","Ospan.reg","E4","S",5,0.6,0.733333333333333,1,0.2,0.133333333333333,NA,NA,0,0.818181818181818
"352","20","Ospan.reg","E4","S",6,0.555555555555556,0.666666666666667,1,0.277777777777778,0.111111111111111,NA,NA,0,0.833333333333333
"353","20","Rspan.long","E2","D",3,1,1,1,0,0,NA,NA,0,1
"354","20","Rspan.long","E2","D",4,0.833333333333333,0.833333333333333,1,0.166666666666667,0,NA,NA,0,1
"355","20","Rspan.long","E2","D",5,0.2,0.533333333333333,1,0.533333333333333,0.333333333333333,NA,NA,0,0.375
"356","20","Rspan.long","E2","D",6,0.277777777777778,0.444444444444444,1,0.388888888888889,0.166666666666667,NA,NA,0,0.625
"357","20","Rspan.long","E2","S",3,0.666666666666667,0.888888888888889,1,0.111111111111111,0.222222222222222,NA,NA,0,0.75
"358","20","Rspan.long","E2","S",4,0.75,0.75,1,0.25,0,NA,NA,0,1
"359","20","Rspan.long","E2","S",5,0.533333333333333,0.733333333333333,1,0.266666666666667,0.2,NA,NA,0,0.727272727272727
"360","20","Rspan.long","E2","S",6,0.222222222222222,0.444444444444444,1,0.5,0.222222222222222,NA,NA,0,0.5
"361","20","R.pool30","E9poolb","D",3,0.444444444444444,0.444444444444444,1,0.333333333333333,0,NA,NA,0,1
"362","20","R.pool30","E9poolb","D",4,0.416666666666667,0.416666666666667,1,0.5,0,NA,NA,0,1
"363","20","R.pool30","E9poolb","D",5,0.0666666666666667,0.333333333333333,1,0.666666666666667,0.266666666666667,NA,NA,0,0.2
"364","20","R.pool30","E9poolb","D",6,0.0555555555555556,0.222222222222222,1,0.777777777777778,0.166666666666667,NA,NA,0,0.25
"365","20","R.pool30","E9poolb","S",3,0.555555555555556,0.555555555555556,1,0.333333333333333,0,NA,NA,0,1
"366","20","R.pool30","E9poolb","S",4,0.25,0.416666666666667,1,0.583333333333333,0.166666666666667,NA,NA,0,0.6
"367","20","R.pool30","E9poolb","S",5,0.133333333333333,0.4,1,0.6,0.266666666666667,NA,NA,0,0.333333333333333
"368","20","R.pool30","E9poolb","S",6,0.166666666666667,0.333333333333333,1,0.611111111111111,0.166666666666667,NA,NA,0,0.5
"369","21","Rspan.short","E2","D",3,0.777777777777778,0.777777777777778,1,0.222222222222222,0,NA,NA,0,1
"370","21","Rspan.short","E2","D",4,0.75,0.75,1,0.25,0,NA,NA,0,1
"371","21","Rspan.short","E2","D",5,0.533333333333333,0.533333333333333,1,0.4,0,NA,NA,0,1
"372","21","Rspan.short","E2","D",6,0.277777777777778,0.444444444444444,1,0.555555555555556,0.166666666666667,NA,NA,0,0.625
"373","21","Rspan.short","E2","S",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"374","21","Rspan.short","E2","S",4,0.666666666666667,0.666666666666667,1,0.333333333333333,0,NA,NA,0,1
"375","21","Rspan.short","E2","S",5,0.533333333333333,0.666666666666667,1,0.333333333333333,0.133333333333333,NA,NA,0,0.8
"376","21","Rspan.short","E2","S",6,0.388888888888889,0.5,1,0.5,0.111111111111111,NA,NA,0,0.777777777777778
"377","21","R.pool30","E9poolb","D",3,0.777777777777778,0.777777777777778,1,0.111111111111111,0,NA,NA,0,1
"378","21","R.pool30","E9poolb","D",4,0.75,0.75,1,0.25,0,NA,NA,0,1
"379","21","R.pool30","E9poolb","D",5,0.333333333333333,0.466666666666667,1,0.533333333333333,0.133333333333333,NA,NA,0,0.714285714285714
"380","21","R.pool30","E9poolb","D",6,0.222222222222222,0.388888888888889,1,0.611111111111111,0.166666666666667,NA,NA,0,0.571428571428571
"381","21","R.pool30","E9poolb","S",3,1,1,1,0,0,NA,NA,0,1
"382","21","R.pool30","E9poolb","S",4,0.916666666666667,0.916666666666667,1,0.0833333333333333,0,NA,NA,0,1
"383","21","R.pool30","E9poolb","S",5,0.466666666666667,0.533333333333333,1,0.466666666666667,0.0666666666666667,NA,NA,0,0.875
"384","21","R.pool30","E9poolb","S",6,0.222222222222222,0.388888888888889,1,0.555555555555556,0.166666666666667,NA,NA,0,0.571428571428571
"385","22","Rspan.long","E2","D",3,0.777777777777778,0.777777777777778,1,0.111111111111111,0,NA,NA,0,1
"386","22","Rspan.long","E2","D",4,0.75,0.75,1,0.0833333333333333,0,NA,NA,0.0833333333333333,1
"387","22","Rspan.long","E2","D",5,0.0666666666666667,0.266666666666667,1,0.533333333333333,0.2,NA,NA,0,0.25
"388","22","Rspan.long","E2","D",6,0.0555555555555556,0.333333333333333,1,0.666666666666667,0.277777777777778,NA,NA,0,0.166666666666667
"389","22","Rspan.long","E2","S",3,0.555555555555556,0.777777777777778,1,0.222222222222222,0.222222222222222,NA,NA,0,0.714285714285714
"390","22","Rspan.long","E2","S",4,0.333333333333333,0.333333333333333,1,0.5,0,NA,NA,0,1
"391","22","Rspan.long","E2","S",5,0.533333333333333,0.666666666666667,1,0.333333333333333,0.133333333333333,NA,NA,0,0.8
"392","22","Rspan.long","E2","S",6,0.166666666666667,0.444444444444444,1,0.5,0.277777777777778,NA,NA,0,0.375
"393","23","Rspan.short","E2","D",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"394","23","Rspan.short","E2","D",4,0.666666666666667,0.75,1,0.25,0.0833333333333333,NA,NA,0,0.888888888888889
"395","23","Rspan.short","E2","D",5,0.133333333333333,0.266666666666667,1,0.333333333333333,0.133333333333333,NA,NA,0.2,0.5
"396","23","Rspan.short","E2","D",6,0.0555555555555556,0.277777777777778,1,0.611111111111111,0.222222222222222,NA,NA,0,0.2
"397","23","Rspan.short","E2","S",3,1,1,1,0,0,0,0,0,1
"398","23","Rspan.short","E2","S",4,0.75,0.75,1,0.0833333333333333,0,NA,NA,0,1
"399","23","Rspan.short","E2","S",5,0.333333333333333,0.533333333333333,1,0.333333333333333,0.2,NA,NA,0,0.625
"400","23","Rspan.short","E2","S",6,0.277777777777778,0.611111111111111,1,0.277777777777778,0.333333333333333,NA,NA,0,0.454545454545455
"401","24","Rspan.long","E2","D",3,1,1,1,0,0,0,0,0,1
"402","24","Rspan.long","E2","D",4,0.833333333333333,0.833333333333333,1,0,0,NA,NA,0,1
"403","24","Rspan.long","E2","D",5,0.466666666666667,0.466666666666667,1,0.4,0,NA,NA,0,1
"404","24","Rspan.long","E2","D",6,0.666666666666667,0.833333333333333,1,0.166666666666667,0.166666666666667,NA,NA,0,0.8
"405","24","Rspan.long","E2","S",3,1,1,1,0,0,0,0,0,1
"406","24","Rspan.long","E2","S",4,0.75,0.916666666666667,1,0.0833333333333333,0.166666666666667,NA,NA,0,0.818181818181818
"407","24","Rspan.long","E2","S",5,0.733333333333333,0.866666666666667,1,0.0666666666666667,0.133333333333333,NA,NA,0,0.846153846153846
"408","24","Rspan.long","E2","S",6,0.611111111111111,0.777777777777778,1,0.166666666666667,0.166666666666667,NA,NA,0,0.785714285714286
"409","24","R.pool15","E9poolb","D",3,0.777777777777778,1,1,0,0.222222222222222,NA,NA,0,0.777777777777778
"410","24","R.pool15","E9poolb","D",4,0.583333333333333,0.75,1,0.25,0.166666666666667,NA,NA,0,0.777777777777778
"411","24","R.pool15","E9poolb","D",5,0.4,0.666666666666667,1,0.266666666666667,0.266666666666667,NA,NA,0,0.6
"412","24","R.pool15","E9poolb","D",6,0.166666666666667,0.611111111111111,1,0.333333333333333,0.444444444444444,NA,NA,0,0.272727272727273
"413","24","R.pool15","E9poolb","S",3,1,1,1,0,0,NA,NA,0,1
"414","24","R.pool15","E9poolb","S",4,0.833333333333333,0.833333333333333,1,0.166666666666667,0,NA,NA,0,1
"415","24","R.pool15","E9poolb","S",5,0.466666666666667,0.733333333333333,1,0.266666666666667,0.266666666666667,NA,NA,0,0.636363636363636
"416","24","R.pool15","E9poolb","S",6,0.222222222222222,0.666666666666667,1,0.333333333333333,0.444444444444444,NA,NA,0,0.333333333333333
"417","25","Ospan.reg","E4","D",3,0.888888888888889,0.888888888888889,1,0,0,NA,NA,0.111111111111111,1
"418","25","Ospan.reg","E4","D",4,0.416666666666667,0.583333333333333,1,0.416666666666667,0.166666666666667,NA,NA,0,0.714285714285714
"419","25","Ospan.reg","E4","D",5,0.333333333333333,0.466666666666667,1,0.466666666666667,0.133333333333333,NA,NA,0,0.714285714285714
"420","25","Ospan.reg","E4","D",6,0.111111111111111,0.555555555555556,1,0.555555555555556,0.444444444444444,NA,NA,0,0.2
"421","25","Ospan.reg","E4","S",3,0.333333333333333,0.777777777777778,1,0.222222222222222,0.444444444444444,NA,NA,0,0.428571428571429
"422","25","Ospan.reg","E4","S",4,0.25,0.666666666666667,1,0.333333333333333,0.416666666666667,NA,NA,0,0.375
"423","25","Ospan.reg","E4","S",5,0.466666666666667,0.8,1,0.2,0.333333333333333,NA,NA,0,0.583333333333333
"424","25","Ospan.reg","E4","S",6,0.111111111111111,0.555555555555556,1,0.388888888888889,0.444444444444444,NA,NA,0,0.2
"425","25","Rspan.short","E2","D",3,1,1,1,0,0,0,0,0,1
"426","25","Rspan.short","E2","D",4,1,1,1,0,0,0,0,0,1
"427","25","Rspan.short","E2","D",5,0.866666666666667,0.933333333333333,1,0.0666666666666667,0.0666666666666667,NA,NA,0,0.928571428571429
"428","25","Rspan.short","E2","D",6,0.777777777777778,0.833333333333333,1,0.166666666666667,0.0555555555555556,NA,NA,0,0.933333333333333
"429","25","Rspan.short","E2","S",3,1,1,1,0,0,NA,NA,0,1
"430","25","Rspan.short","E2","S",4,1,1,1,0,0,0,0,0,1
"431","25","Rspan.short","E2","S",5,0.8,0.866666666666667,1,0.133333333333333,0.0666666666666667,NA,NA,0,0.923076923076923
"432","25","Rspan.short","E2","S",6,0.833333333333333,0.833333333333333,1,0.166666666666667,0,NA,NA,0,1
"433","25","R.pool60","E9poolb","D",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"434","25","R.pool60","E9poolb","D",4,0.833333333333333,0.833333333333333,1,0.0833333333333333,0,NA,NA,0,1
"435","25","R.pool60","E9poolb","D",5,0.6,0.8,1,0.0666666666666667,0.2,NA,NA,0.133333333333333,0.75
"436","25","R.pool60","E9poolb","D",6,0.388888888888889,0.611111111111111,1,0.333333333333333,0.222222222222222,NA,NA,0,0.636363636363636
"437","25","R.pool60","E9poolb","S",3,1,1,1,0,0,0,0,0,1
"438","25","R.pool60","E9poolb","S",4,0.916666666666667,0.916666666666667,1,0.0833333333333333,0,NA,NA,0,1
"439","25","R.pool60","E9poolb","S",5,0.4,0.733333333333333,1,0.2,0.333333333333333,NA,NA,0,0.545454545454546
"440","25","R.pool60","E9poolb","S",6,0.5,0.888888888888889,1,0.111111111111111,0.388888888888889,NA,NA,0,0.5625
"441","26","Ospan.reg","E4","D",3,0.777777777777778,0.888888888888889,1,0.111111111111111,0.111111111111111,NA,NA,0,0.875
"442","26","Ospan.reg","E4","D",4,0.666666666666667,0.833333333333333,1,0.166666666666667,0.166666666666667,NA,NA,0,0.8
"443","26","Ospan.reg","E4","D",5,0.8,0.866666666666667,1,0.133333333333333,0.0666666666666667,NA,NA,0,0.923076923076923
"444","26","Ospan.reg","E4","D",6,0.555555555555556,0.833333333333333,1,0.166666666666667,0.277777777777778,NA,NA,0,0.666666666666667
"445","26","Ospan.reg","E4","S",3,0.555555555555556,0.777777777777778,1,0.222222222222222,0.222222222222222,NA,NA,0,0.714285714285714
"446","26","Ospan.reg","E4","S",4,0.583333333333333,0.833333333333333,1,0.166666666666667,0.25,NA,NA,0,0.7
"447","26","Ospan.reg","E4","S",5,0.4,0.666666666666667,1,0.333333333333333,0.266666666666667,NA,NA,0,0.6
"448","26","Ospan.reg","E4","S",6,0.5,0.722222222222222,1,0.277777777777778,0.222222222222222,NA,NA,0,0.692307692307692
"449","26","Rspan.long","E2","D",3,1,1,1,0,0,0,0,0,1
"450","26","Rspan.long","E2","D",4,0.833333333333333,0.833333333333333,1,0.166666666666667,0,NA,NA,0,1
"451","26","Rspan.long","E2","D",5,0.666666666666667,0.733333333333333,1,0.266666666666667,0.0666666666666667,NA,NA,0,0.909090909090909
"452","26","Rspan.long","E2","D",6,0.5,0.666666666666667,1,0.277777777777778,0.166666666666667,NA,NA,0.0555555555555556,0.75
"453","26","Rspan.long","E2","S",3,0.888888888888889,0.888888888888889,1,0,0,NA,NA,0,1
"454","26","Rspan.long","E2","S",4,0.583333333333333,0.666666666666667,1,0.166666666666667,0.0833333333333333,NA,NA,0,0.875
"455","26","Rspan.long","E2","S",5,0.6,1,1,0,0.4,0,0.2,0,0.6
"456","26","Rspan.long","E2","S",6,0.611111111111111,0.722222222222222,1,0.277777777777778,0.111111111111111,NA,NA,0,0.846153846153846
"457","27","Rspan.short","E2","D",3,0.888888888888889,0.888888888888889,1,0,0,NA,NA,0,1
"458","27","Rspan.short","E2","D",4,0.5,0.75,1,0.416666666666667,0.25,NA,NA,0,0.666666666666667
"459","27","Rspan.short","E2","D",5,0.4,0.6,1,0.4,0.2,NA,NA,0,0.666666666666667
"460","27","Rspan.short","E2","D",6,0.111111111111111,0.333333333333333,1,0.666666666666667,0.222222222222222,NA,NA,0,0.333333333333333
"461","27","Rspan.short","E2","S",3,0.666666666666667,0.888888888888889,1,0.111111111111111,0.222222222222222,NA,NA,0,0.75
"462","27","Rspan.short","E2","S",4,0.666666666666667,0.666666666666667,1,0.25,0,NA,NA,0,1
"463","27","Rspan.short","E2","S",5,0.666666666666667,0.8,1,0.2,0.133333333333333,NA,NA,0,0.833333333333333
"464","27","Rspan.short","E2","S",6,0.222222222222222,0.5,1,0.444444444444444,0.277777777777778,NA,NA,0,0.444444444444444
"465","27","R.pool10","E9poolb","D",3,1,1,1,0,0,0,0,0,1
"466","27","R.pool10","E9poolb","D",4,0.5,0.75,1,0.166666666666667,0.25,NA,NA,0.166666666666667,0.666666666666667
"467","27","R.pool10","E9poolb","D",5,0.466666666666667,0.6,1,0.333333333333333,0.133333333333333,NA,NA,0,0.777777777777778
"468","27","R.pool10","E9poolb","D",6,0.388888888888889,0.444444444444444,1,0.555555555555556,0.0555555555555556,NA,NA,0,0.875
"469","27","R.pool10","E9poolb","S",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"470","27","R.pool10","E9poolb","S",4,0.916666666666667,0.916666666666667,1,0.0833333333333333,0,NA,NA,0,1
"471","27","R.pool10","E9poolb","S",5,0.333333333333333,0.733333333333333,1,0.266666666666667,0.4,NA,NA,0,0.454545454545455
"472","27","R.pool10","E9poolb","S",6,0.611111111111111,0.666666666666667,1,0.333333333333333,0.0555555555555556,NA,NA,0,0.916666666666667
"473","28","Rspan.long","E2","D",3,0.111111111111111,0.555555555555556,1,0.555555555555556,0.444444444444444,NA,NA,0,0.2
"474","28","Rspan.long","E2","D",4,0.5,0.666666666666667,1,0.333333333333333,0.166666666666667,NA,NA,0,0.75
"475","28","Rspan.long","E2","D",5,0.133333333333333,0.333333333333333,1,0.733333333333333,0.2,NA,NA,0,0.4
"476","28","Rspan.long","E2","D",6,0.333333333333333,0.388888888888889,1,0.555555555555556,0.0555555555555556,NA,NA,0,0.857142857142857
"477","28","Rspan.long","E2","S",3,1,1,1,0,0,NA,NA,0,1
"478","28","Rspan.long","E2","S",4,0.75,0.75,1,0.166666666666667,0,NA,NA,0,1
"479","28","Rspan.long","E2","S",5,0.0666666666666667,0.333333333333333,1,0.866666666666667,0.266666666666667,NA,NA,0,0.2
"480","28","Rspan.long","E2","S",6,0.277777777777778,0.5,1,0.444444444444444,0.222222222222222,NA,NA,0,0.555555555555556
"481","28","R.pool30","E9poolb","D",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"482","28","R.pool30","E9poolb","D",4,0.75,0.75,1,0.25,0,NA,NA,0,1
"483","28","R.pool30","E9poolb","D",5,0.6,0.6,1,0.4,0,NA,NA,0,1
"484","28","R.pool30","E9poolb","D",6,0.388888888888889,0.444444444444444,1,0.5,0.0555555555555556,NA,NA,0,0.875
"485","28","R.pool30","E9poolb","S",3,1,1,1,0,0,0,0,0,1
"486","28","R.pool30","E9poolb","S",4,0.916666666666667,0.916666666666667,1,0.0833333333333333,0,NA,NA,0,1
"487","28","R.pool30","E9poolb","S",5,0.533333333333333,0.733333333333333,1,0.266666666666667,0.2,NA,NA,0,0.727272727272727
"488","28","R.pool30","E9poolb","S",6,0.444444444444444,0.611111111111111,1,0.333333333333333,0.166666666666667,NA,NA,0,0.727272727272727
"489","29","Rspan.short","E2","D",3,1,1,1,0,0,NA,NA,0,1
"490","29","Rspan.short","E2","D",4,1,1,1,0,0,0,0,0,1
"491","29","Rspan.short","E2","D",5,0.733333333333333,0.733333333333333,1,0.0666666666666667,0,NA,NA,0.0666666666666667,1
"492","29","Rspan.short","E2","D",6,0.611111111111111,0.777777777777778,1,0.222222222222222,0.166666666666667,NA,NA,0,0.785714285714286
"493","29","Rspan.short","E2","S",3,1,1,1,0,0,0,0,0,1
"494","29","Rspan.short","E2","S",4,0.916666666666667,0.916666666666667,1,0.0833333333333333,0,NA,NA,0,1
"495","29","Rspan.short","E2","S",5,0.8,0.8,1,0.133333333333333,0,NA,NA,0,1
"496","29","Rspan.short","E2","S",6,0.666666666666667,0.833333333333333,1,0.166666666666667,0.166666666666667,NA,NA,0,0.8
"497","29","R.pool15","E9poolb","D",3,0.666666666666667,0.666666666666667,1,0.222222222222222,0,NA,NA,0,1
"498","29","R.pool15","E9poolb","D",4,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,NA,NA,0,0.5
"499","29","R.pool15","E9poolb","D",5,0.466666666666667,0.533333333333333,1,0.4,0.0666666666666667,NA,NA,0,0.875
"500","29","R.pool15","E9poolb","D",6,0.0555555555555556,0.166666666666667,1,0.666666666666667,0.111111111111111,NA,NA,0.0555555555555556,0.333333333333333
"501","29","R.pool15","E9poolb","S",3,0.888888888888889,0.888888888888889,1,0,0,NA,NA,0,1
"502","29","R.pool15","E9poolb","S",4,0.916666666666667,0.916666666666667,1,0,0,NA,NA,0,1
"503","29","R.pool15","E9poolb","S",5,0.6,0.733333333333333,1,0.2,0.133333333333333,NA,NA,0,0.818181818181818
"504","29","R.pool15","E9poolb","S",6,0.333333333333333,0.555555555555556,1,0.333333333333333,0.222222222222222,NA,NA,0,0.6
"505","30","Rspan.long","E2","D",3,1,1,1,0,0,0,0,0,1
"506","30","Rspan.long","E2","D",4,0.75,0.916666666666667,1,0,0.166666666666667,NA,NA,0,0.818181818181818
"507","30","Rspan.long","E2","D",5,0.666666666666667,0.8,1,0.2,0.133333333333333,NA,NA,0,0.833333333333333
"508","30","Rspan.long","E2","D",6,0.5,0.611111111111111,1,0.388888888888889,0.111111111111111,NA,NA,0,0.818181818181818
"509","30","Rspan.long","E2","S",3,0.888888888888889,0.888888888888889,1,0,0,NA,NA,0,1
"510","30","Rspan.long","E2","S",4,0.666666666666667,0.666666666666667,1,0.166666666666667,0,NA,NA,0,1
"511","30","Rspan.long","E2","S",5,0.8,0.866666666666667,1,0.133333333333333,0.0666666666666667,NA,NA,0,0.923076923076923
"512","30","Rspan.long","E2","S",6,0.611111111111111,0.722222222222222,1,0.166666666666667,0.111111111111111,NA,NA,0,0.846153846153846
"513","30","R.pool15","E9poolb","D",3,0.555555555555556,0.666666666666667,1,0.333333333333333,0.111111111111111,NA,NA,0,0.833333333333333
"514","30","R.pool15","E9poolb","D",4,0.75,0.75,1,0.25,0,NA,NA,0,1
"515","30","R.pool15","E9poolb","D",5,0.133333333333333,0.266666666666667,1,0.6,0.133333333333333,NA,NA,0.0666666666666667,0.5
"516","30","R.pool15","E9poolb","D",6,0.333333333333333,0.444444444444444,1,0.555555555555556,0.111111111111111,NA,NA,0,0.75
"517","30","R.pool15","E9poolb","S",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"518","30","R.pool15","E9poolb","S",4,0.416666666666667,0.666666666666667,1,0.25,0.25,NA,NA,0.0833333333333333,0.625
"519","30","R.pool15","E9poolb","S",5,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,NA,NA,0,0.5
"520","30","R.pool15","E9poolb","S",6,0.444444444444444,0.611111111111111,1,0.388888888888889,0.166666666666667,NA,NA,0,0.727272727272727
"521","31","Rspan.short","E2","D",3,0.666666666666667,0.666666666666667,1,0.222222222222222,0,NA,NA,0.111111111111111,1
"522","31","Rspan.short","E2","D",4,0.666666666666667,0.75,1,0.25,0.0833333333333333,NA,NA,0,0.888888888888889
"523","31","Rspan.short","E2","D",5,0.266666666666667,0.4,1,0.6,0.133333333333333,NA,NA,0,0.666666666666667
"524","31","Rspan.short","E2","D",6,0.0555555555555556,0.277777777777778,1,0.611111111111111,0.222222222222222,NA,NA,0,0.2
"525","31","Rspan.short","E2","S",3,1,1,1,0,0,0,0,0,1
"526","31","Rspan.short","E2","S",4,0.5,0.666666666666667,1,0.166666666666667,0.166666666666667,NA,NA,0,0.75
"527","31","Rspan.short","E2","S",5,0.4,0.533333333333333,1,0.533333333333333,0.133333333333333,NA,NA,0,0.75
"528","31","Rspan.short","E2","S",6,0.388888888888889,0.722222222222222,1,0.277777777777778,0.333333333333333,NA,NA,0,0.538461538461538
"529","31","R.pool10","E9poolb","D",3,0.666666666666667,0.777777777777778,1,0.222222222222222,0.111111111111111,NA,NA,0,0.857142857142857
"530","31","R.pool10","E9poolb","D",4,0.416666666666667,0.5,1,0.166666666666667,0.0833333333333333,NA,NA,0.0833333333333333,0.833333333333333
"531","31","R.pool10","E9poolb","D",5,0.4,0.533333333333333,1,0.466666666666667,0.133333333333333,NA,NA,0,0.75
"532","31","R.pool10","E9poolb","D",6,0.222222222222222,0.611111111111111,1,0.388888888888889,0.388888888888889,NA,NA,0,0.363636363636364
"533","31","R.pool10","E9poolb","S",3,0.666666666666667,0.888888888888889,1,0.111111111111111,0.222222222222222,NA,NA,0,0.75
"534","31","R.pool10","E9poolb","S",4,0.416666666666667,0.666666666666667,1,0.25,0.25,NA,NA,0,0.625
"535","31","R.pool10","E9poolb","S",5,0.466666666666667,0.666666666666667,1,0.266666666666667,0.2,NA,NA,0,0.7
"536","31","R.pool10","E9poolb","S",6,0.333333333333333,0.5,1,0.388888888888889,0.166666666666667,NA,NA,0,0.666666666666667
"537","32","Rspan.long","E2","D",3,0.888888888888889,0.888888888888889,1,0.111111111111111,0,NA,NA,0,1
"538","32","Rspan.long","E2","D",4,0.416666666666667,0.5,1,0.5,0.0833333333333333,NA,NA,0,0.833333333333333
"539","32","Rspan.long","E2","D",5,0.533333333333333,0.533333333333333,1,0.466666666666667,0,NA,NA,0,1
"540","32","Rspan.long","E2","D",6,0.5,0.5,1,0.444444444444444,0,NA,NA,0.0555555555555556,1
"541","32","Rspan.long","E2","S",3,1,1,1,0,0,0,0,0,1
"542","32","Rspan.long","E2","S",4,1,1,1,0,0,0,0,0,1
"543","32","Rspan.long","E2","S",5,0.733333333333333,0.8,1,0.2,0.0666666666666667,NA,NA,0,0.916666666666667
"544","32","Rspan.long","E2","S",6,0.444444444444444,0.777777777777778,1,0.277777777777778,0.333333333333333,NA,NA,0,0.571428571428571
"545","33","Rspan.short","E2","D",3,0.666666666666667,0.666666666666667,1,0.333333333333333,0,NA,NA,0,1
"546","33","Rspan.short","E2","D",4,0.5,0.5,1,0.5,0,NA,NA,0,1
"547","33","Rspan.short","E2","D",5,0.266666666666667,0.466666666666667,1,0.6,0.2,NA,NA,0,0.571428571428571
"548","33","Rspan.short","E2","D",6,0.0555555555555556,0.333333333333333,1,0.722222222222222,0.277777777777778,NA,NA,0,0.166666666666667
